,tweet,name
233,"RT @Lebeaucarnews: Winnebago CEO: RV demand is healthy, but rate hikes and tariffs could add pressure https://t.co/JSpghbf2D5 https://t.co/…",Miles S. Nadal
234,RT @Sports_Greats: You can't make a great play unless you do it first in practice. -Chuck Noll,Miles S. Nadal
235,RT @CNBC: Put this into perspective: Netflix is adding almost as many subscribers in one year as HBO did in 40 years. https://t.co/GIKHCDPm…,Miles S. Nadal
236,RT @HarvardBiz: How will automation impact your job? Join @HarvardBiz on 5 November in #Amsterdam where REINVENTING JOBS author @RavinJesut…,Miles S. Nadal
237,https://t.co/yypPuznEdA,Miles S. Nadal
238,"RT @Sports_Greats: Winning means you're willing to go longer, work harder, and give more than anyone else. -Vince Lombardi",Miles S. Nadal
239,"RT @HarvardBiz: When you’re struggling with something, how do you decide when to give up on it?
https://t.co/iTGUuIFmxM",Miles S. Nadal
240,"If Humility Is So Important, Why Are Leaders So Arrogant? https://t.co/kny0GtJ4bX",Miles S. Nadal
241,RT @chestnutpark: The #Collingwood/Southern Georgian Bay real estate market report for September is live! https://t.co/5qWniWLtgR,Miles S. Nadal
242,"RT @NickRDean: My favourite expression, that I use often working in the cannabis space, ""success will be achieved through PERPETUAL INCREME…",Miles S. Nadal
243,Awesome quote https://t.co/zEXlqXIac8,Miles S. Nadal
244,"Amazon, Walmart and others are using AI and robotics to transform everything from appliance shopping to grocery del… https://t.co/IFTscWuQHR",Miles S. Nadal
245,Microsoft co-founder Paul Allen dies at 65 https://t.co/3zpXQfYiQj,Miles S. Nadal
246,RT @FrankLuntz: I asked a Ted Cruz supporter in my focus group who opposes a pathway to citizenship for DREAMers whether his own parents ca…,Miles S. Nadal
247,RT @Sports_Greats: Every Champion was once a contender that refused to give up. -Rocky Balboa,Miles S. Nadal
248,"RT @HarvardBiz: “I statements” are helpful for personal relationships, but can backfire in professional settings
https://t.co/LXajQsEk4n",Miles S. Nadal
249,RT @Sports_Greats: The man who can drive himself further once the effort gets painful is the man who will win. -Roger Bannister,Miles S. Nadal
250,https://t.co/U22wS803oE,Miles S. Nadal
251,RT @CNBC: Microsoft co-founder Paul Allen dies of cancer at age 65 https://t.co/8RlErLDoca,Miles S. Nadal
252,"RT @HarvardBiz: If you aim to disrupt an industry, you must be willing to disrupt yourself
https://t.co/AuA469xW4e",Miles S. Nadal
253,RT @chestnutpark: One of #Toronto's hottest new developments is coming to King Street West! Read about it on our blog: https://t.co/WWR9Ny4…,Miles S. Nadal
254,"RT @PeerageCapital: Proud of our partner @EchelonWealth for once again being voted a Great Place To Work by their employees! Well done. 

@…",Miles S. Nadal
255,"RT @Forbes: America's top 50 givers: meet the philanthropists who gave away the most money in 2017
https://t.co/xksv2IAinn https://t.co/dBN…",Miles S. Nadal
256,RT @Sports_Greats: If you believe enough in the process SUCCESS will come to you. You just have to be willing to see it through to the END.,Miles S. Nadal
257,RT @HuffPost: Paul Allen died of complications from non-Hodgkin's lymphoma. https://t.co/xvUqNc39yj,Miles S. Nadal
258,Robinhood Gets Almost Half Its Revenue in Controversial Bargain With High-Speed Traders  https://t.co/R6KiCnt9JL,Miles S. Nadal
259,RT @FT: How Europe has become a powerhouse in luxury https://t.co/iicJKRO9JG,Miles S. Nadal
260,"“ Nearly all men can stand adversity. But if you want to test a man’s character, give him power and a fuchsia waist… https://t.co/P0bH674NIg",Miles S. Nadal
261,"RT @Sports_Greats: Great thought, everyone should be reminded of this. https://t.co/Y6sFCMZMwh",Miles S. Nadal
262,"RT @jacknicklaus: Dolphins win! @MiamiDolphins win in OT!...
And as a family footnote, my grandson @NickOleary35 caught his first pass as a…",Miles S. Nadal
263,"RT @autostradamag: Today we hosted several of our long time friends, readers and  advertisers at the beautiful and unique Canfield Estate.…",Miles S. Nadal
264,"In Toronto’s tough rental market, live-work units offer ideal option for some business owners | The Star ?… https://t.co/bQamHgWGld",Miles S. Nadal
265,"RT @Sports_Greats: Ain't no man can avoid being born average, but there ain't no man got to be common. -Satchel Paige",Miles S. Nadal
266,RT @Sports_Greats: You can't get much done in life if you only work on the days when you feel good. -Jerry West,Miles S. Nadal
267,"RT @HarvardBiz: Gossiping about colleagues may be common, but it’s bad for company culture
https://t.co/MPe2cSlNcb",Miles S. Nadal
268,"Coming Soon To Mailboxes: The Invest In Style Lifestyle Issue Fall, 2018, October 12, 2018 — Chestnut Park Real Est… https://t.co/fQwhwVmNK7",Miles S. Nadal
269,RT @chestnutpark: Clear out your mailboxes - make some space for the next issue of Invest In Style Magazine! This issue is PACKED with fant…,Miles S. Nadal
270,"The U.S. economy still leads the world, say Alan Greenspan and Adrian Wooldridge, but growth will continue to stall… https://t.co/FYkdZGgPYp",Miles S. Nadal
271,RT @PeerageCapital: Hot off the press! A sneak peak of the new @chestnutpark #InvestInStyle magazine featuring Peerage Capital founder and…,Miles S. Nadal
272,"RT @chestnutpark: The Market Watch With Chris Kapches for September 2018 is live.
Watch/Read Chris' commentary on the Toronto Real Estate M…",Miles S. Nadal
273,I love this quote! “The comeback is always stronger than the setback “ https://t.co/gEO6NT7b7J,Miles S. Nadal
274,https://t.co/dJlrwf1hAL,Miles S. Nadal
275,Apollo’s Cash Cow Sparks a Blood Feud on Wall Street  https://t.co/CmaEcl4t6T,Miles S. Nadal
276,David Tepper's Panthers Deal Cuts His Hedge Fund Assets to $14.8 Billion  https://t.co/fOc3cSB26S,Miles S. Nadal
277,Fidelity Is Thriving. Here’s What It Needs to Keep Thriving. - Barron's https://t.co/VRbME41OBg,Miles S. Nadal
278,"RT @Sports_Greats: Positive thinking is the key to success in business, education, pro football, anything that you can mention. -Ron Jawors…",Miles S. Nadal
279,"RT @DougKass: At times like these I am reminded of something my pal Byron Wien has said, ""Disasters have a way of not happening.""
@jimcrame…",Miles S. Nadal
280,RT @CNBC: Massive pullback in tech stocks a buying opportunity for some investors: 'We love seeing the panic' https://t.co/VVhC4RRAcQ,Miles S. Nadal
281,RT @Sports_Greats: You can't let other people tell you who you are. You have to decide that for yourself.,Miles S. Nadal
282,Billionaire Lau Plans Redevelopment of Goldman London HQ  https://t.co/V1XAaweZmf,Miles S. Nadal
283,Rafael Nadal helps with clean-up operation following Majorca flooding | https://t.co/uWFxiES3mT ?@RafaelNadal?  https://t.co/7RY6uNoQzz,Miles S. Nadal
284,Newman’s Own Foundation CEO on the business of giving ?@CNBC? ?@NewmansOwnFdn?  https://t.co/8sk6HOYiDP,Miles S. Nadal
285,"The economy's not as strong as the numbers indicate, says Starwood Capital Group CEO Barry Sternlicht https://t.co/aQkAGxnGwU",Miles S. Nadal
286,Exclusive: In-N-Out Billionaire Lynsi Snyder Opens Up About Her Troubled Past And The Burger Chain's Future https://t.co/PigbjLVT1C,Miles S. Nadal
287,"RT @chestnutpark: As of Jan. 1, everyone getting or refinancing a mortgage has to undergo a federal mortgage stress test. https://t.co/D24z…",Miles S. Nadal
288,RT @SelfSte: Cloudy and rainy days in the Fall are a good reminder of what's to come #storeitforwinter #winterstorage #algomafall #snowisco…,Miles S. Nadal
289,James Murdoch in line to replace Elon Musk as Tesla chairman: report https://t.co/Vn76X7CSKV,Miles S. Nadal
290,Marlboro maker Altria in talks with Canadian pot grower Aphria https://t.co/nNMoGMu9Yp,Miles S. Nadal
291,RT @Sports_Greats: Just keep going. Everybody gets better if they keep at it. -Ted Williams,Miles S. Nadal
292,Sears hires advisers to prepare bankruptcy filing https://t.co/Ou2TgrCYy3,Miles S. Nadal
293,"SoftBank is in discussions to take a majority stake in WeWork, an investment that could total between $15 billion a… https://t.co/Z6dqhQzm9L",Miles S. Nadal
294,Caisse partners with Al Gore’s Generation Investment for private-equity deals https://t.co/xBDlIXGLQy,Miles S. Nadal
295,Irving Azoff buys out MSG’s stake in Azoff-MSG Entertainment https://t.co/kQdEnGgf3V,Miles S. Nadal
296,"RT @HarvardBiz: How to turn a big idea into a simple pitch
https://t.co/YZxE3vRCEf",Miles S. Nadal
297,"RT @HarvardBiz: Why so many CEOs do marathons, triathlons, and make time for “serious leisure”
https://t.co/uLGtfMfj0H",Miles S. Nadal
298,Former Trump Aide Hope Hicks to Join Fox as Communications Chief   via @NYTimes https://t.co/0Didex6x5q,Miles S. Nadal
299,Hyatt to Buy Lifestyle-Hotel Firm Two Roads for $480 Million  https://t.co/8lTQgCSq3j,Miles S. Nadal
300,Thinking of asking a billionaire for investing advice? Think again https://t.co/G479gglIkA,Miles S. Nadal
301,RT @Hinchtown: Throwing out some Thanksgiving love to my Canadians out there!! Hope everyone had a great weekend ????,Miles S. Nadal
302,"RT @60Minutes: ""It's not a dragon that I slayed ... It feels very dangerous to talk about it."" Best-selling author and vlogger John Green d…",Miles S. Nadal
303,"RT @Sports_Greats: The reason why people give up so fast is because they tend to look at how far they still have to go, instead of how far…",Miles S. Nadal
304,Growing number of millionaires spurs demand for luxury agents ?@PeerageCapital? ?@PeerageRealty?  https://t.co/M6mPw9xAK1,Miles S. Nadal
305,"RT @keithmcarthur: ""If you can dream it, you can do it."" — Walt Disney",Miles S. Nadal
306,"RT @Sports_Greats: You don't always get what you wish for, you get what you work for. -Unknown",Miles S. Nadal
307,RT @Sports_Greats: Losers quit when they're tired.  Winners quit when they've won. -Unknown,Miles S. Nadal
308,RT @IanJamesPoulter: When 3 musketeers get to go around @MonticelloMC in a @McLarenF1 Peter congratulations on a wonderful purchase from @T…,Miles S. Nadal
309,"RT @ashishtoshniwal: “Spend each day getting a little wiser than you were when you woke up. Step by step you get ahead, but not necessarily…",Miles S. Nadal
310,"RT @HarvardBiz: When organizational change is coming, don't assume the rationale is clear to employees
https://t.co/MoITSG0HL8",Miles S. Nadal
311,"RT @FortuneMagazine: Microsoft co-founder Paul Allen says his cancer has returned, expresses optimism https://t.co/SDcWuWbdlY",Miles S. Nadal
312,"RT @FrankLuntz: Any political decision made now is accompanied by one side screaming bloody murder.

This is terrible for civilized discour…",Miles S. Nadal
313,Populism’s rise points to real problems in our world. We ignore it at our peril ?@stephenharper?  https://t.co/03VMAqOMSc,Miles S. Nadal
314,"RT @HarvardBiz: Your big break may arrive at any time in your career
https://t.co/Naq0a77RiF",Miles S. Nadal
315,"RT @HarvardBiz: People spend 41% of their time on low-value tasks at work
https://t.co/SnzQm8q9eI",Miles S. Nadal
316,"Chrystia Freeland: The woman who poked the elephant but squeaked out a deal, via @FinancialPost https://t.co/7parG6uxCB",Miles S. Nadal
317,Wall Street vets seeking cannabis fortunes in Canada  https://t.co/QVllPQTe3w,Miles S. Nadal
318,Guggenheim's Minerd Sees Shades of October 1987  https://t.co/7fRIUZsUnG,Miles S. Nadal
319,"Lincoln, standing on guard for the Thanksgiving weekend, Muskoka, Lake Rosseau Ontario https://t.co/j9IFM9K35f",Miles S. Nadal
320,"RT @HarvardBiz: When organizational change is coming, explain how it relates to your mission — and how it will benefit employees
https://t.…",Miles S. Nadal
321,RT @TomHartleyjnr: I have the very best job in the world. It’s great to make money but when you do a deal and both buyer and seller are peo…,Miles S. Nadal
322,https://t.co/T6NjCmnqe1,Miles S. Nadal
323,"RT @HarvardBiz: How do companies last 100 years? They do these two things
https://t.co/He8IDxpVEw",Miles S. Nadal
324,"RT @60Minutes: Now that the clock is officially ticking for Season 51, here’s a look at some of what you’ll see. 60 Minutes will continue t…",Miles S. Nadal
325,"RT @bakerinc: If you are thinking of buying a condo, be sure you understand what your rights and responsibilities as a condo owner entail.…",Miles S. Nadal
326,RT @chestnutpark: CREA’s Board of Directors has voted to add sold and historical data to the property listings on https://t.co/16ngDuaGLQ w…,Miles S. Nadal
327,RT @IanJamesPoulter: This is why the @RyderCupEurope fans are the best in the world.. I’m at home reflecting and cannot express how special…,Miles S. Nadal
328,RT @SelfSte: Glad to see our sign still standing after that horrific wind storm last night . The Uhaul sign is another story.. torn to shre…,Miles S. Nadal
329,Barnes &amp; Noble evaluates possible sale https://t.co/C6hRKu2vjg,Miles S. Nadal
330,"?@BarryDiller1942? , ?@business? ?@BloombergTV? . This Interview by David Rubenstein of Barry Diller is one of the… https://t.co/hkhVuFGWJ0",Miles S. Nadal
331,Pot Producer Tilray Seeks to Raise $400 Million From Debt Sale  https://t.co/Ihw3sk5HJg,Miles S. Nadal
332,"RT @HarvardBiz: How to turn a big idea into a simple pitch
https://t.co/GXIwAKrWCv",Miles S. Nadal
333,RT @Sports_Greats: A champion is someone who gets up when he can't. -Jack Dempsey (boxer),Miles S. Nadal
334,RT @Sports_Greats: Respect all... Fear none.,Miles S. Nadal
335,RT @chestnutpark: There’s a subtle shift under way in the Greater #Toronto Area’s presale condominium market in 2018 https://t.co/ze71wcrpq…,Miles S. Nadal
336,?@EchelonWealth? ?@PeerageCapital?  https://t.co/NCccfDlwBZ,Miles S. Nadal
337,Toronto’s housing market sees a shift to mid-rise development https://t.co/cg6Yp1Vcmm,Miles S. Nadal
338,https://t.co/n6Vu9mnYP3,Miles S. Nadal
339,?@EchelonWealth? ?@PeerageCapital?  https://t.co/NCccfDlwBZ,Miles S. Nadal
340,"Incredible memories, unbelievable performances ?@IanJamesPoulter?  https://t.co/pUL6lNT6aM",Miles S. Nadal
341,"As he turns 90, Jim Pattison is still fine-tuning his business empire https://t.co/6bBosdOjQN",Miles S. Nadal
342,How the proposed USMCA trade deal helps end the greatest homebuying opportunity in a generation https://t.co/tIdK771Lu4,Miles S. Nadal
343,Private equity investor Larry Tanenbaum plans to double sales of Coca-Cola products in Canada https://t.co/jT6CLF4UHn,Miles S. Nadal
344,"RT @60Minutes: ""I often have dreams about John or George."" Paul McCartney says he still sees his former bandmates in his sleep. For more fr…",Miles S. Nadal
345,"RT @SelfSte: Clouds are rolling in and you know what that means....tuck your stuff away for winter
#gettingreadyforwinter #winterstorage #a…",Miles S. Nadal
346,RT @IanJamesPoulter: I think someone has hit the wall... ??? What a simply special week. Incredible Team spirit after being 3-1 down after…,Miles S. Nadal
347,"RT @WSJ: The U.S. and Canada are set to announce a last-minute deal on revising Nafta, lifting a cloud of uncertainty over the future of th…",Miles S. Nadal
348,"@60Minutes From 60 Minutes: Paul McCartney says he can't read or write music in wide-ranging 60 Minutes interview
https://t.co/0B9g01ZLg8",Miles S. Nadal
349,"RT @60Minutes: Paul McCartney admits it's ""an impossible order"" to impress everyone with his music, but that ""doesn't stop me trying."" http…",Miles S. Nadal
350,RT @60Minutes: The FBI background investigation into the sexual assault allegations against Judge Kavanaugh is supposed to be complete by n…,Miles S. Nadal
